name_loc,lat,lon,aux_bioclim_01,aux_bioclim_02,aux_bioclim_03,aux_bioclim_04,aux_bioclim_05,aux_bioclim_06,aux_bioclim_07,aux_bioclim_08,aux_bioclim_09,aux_bioclim_10,aux_bioclim_11,aux_bioclim_12,aux_bioclim_13,aux_bioclim_14,aux_bioclim_15,aux_bioclim_16,aux_bioclim_17,aux_bioclim_18,aux_bioclim_19,aux_corine_frac_111,aux_corine_frac_112,aux_corine_frac_121,aux_corine_frac_122,aux_corine_frac_123,aux_corine_frac_124,aux_corine_frac_131,aux_corine_frac_132,aux_corine_frac_133,aux_corine_frac_141,aux_corine_frac_142,aux_corine_frac_211,aux_corine_frac_212,aux_corine_frac_213,aux_corine_frac_221,aux_corine_frac_222,aux_corine_frac_223,aux_corine_frac_231,aux_corine_frac_241,aux_corine_frac_242,aux_corine_frac_243,aux_corine_frac_244,aux_corine_frac_311,aux_corine_frac_312,aux_corine_frac_313,aux_corine_frac_321,aux_corine_frac_322,aux_corine_frac_323,aux_corine_frac_324,aux_corine_frac_331,aux_corine_frac_332,aux_corine_frac_333,aux_corine_frac_334,aux_corine_frac_335,aux_corine_frac_411,aux_corine_frac_412,aux_corine_frac_421,aux_corine_frac_422,aux_corine_frac_423,aux_corine_frac_511,aux_corine_frac_512,aux_corine_frac_521,aux_corine_frac_522,aux_corine_frac_523,aux_corine_frac_top_1,aux_corine_frac_top_2,aux_corine_frac_top_3,aux_corine_frac_top_4,aux_corine_frac_top_5,target_Aglais_io,target_Aglais_urt,target_Anthochari,target_Apatura_ir,target_Aphantopus,target_Argynnis_p,target_Aricia_age,target_Aricia_art,target_Boloria_se,target_Callophrys,target_Carterocep,target_Celastrina,target_Clossiana,target_Coenonym_1,target_Coenonymph,target_Colias_cro,target_Cupido_min,target_Erebia_aet,target_Erebia_epi,target_Erynnis_ta,target_Euclidia_g,target_Euphydryas,target_Fabriciana,target_Fixsenia_p,target_Gonepteryx,target_Hamearis_l,target_Hesperia_c,target_Hipparchia,target_Ladoga_cam,target_Lasiommata,target_Leptidea_s,target_Lycaena_ph,target_Lysandra_b,target_Lysandra_c,target_Maniola_ju,target_Melanargia,target_Melitaea_c,target_Mellicta_a,target_Nymphali_1,target_Nymphalis,target_Ochlodes_v,target_Odezia_atr,target_Papilio_ma,target_Pararge_ae,target_Pieris_bra,target_Pieris_nap,target_Pieris_rap,target_Plebejus_a,target_Polygonia,target_Polyommatu,target_Pyrgus_mal,target_Pyronia_ti,target_Quercusia,target_Satyrium_w,target_Speyeria_a,target_Thecla_bet,target_Thymelic_1,target_Thymelic_2,target_Thymelicus,target_Tyria_jaco,target_Vanessa_at,target_Vanessa_ca
UKBMS_loc-1381,50.87662105442718,-0.6013726095581995,9.8,7.9,36.0,48.74,21.700000000000003,0.2,21.5,4.6000000000000005,14.6,16.2,3.7,799.0,87.0,50.0,20.0,255.0,158.0,163.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4003201980590027,0.0,0.0,0.0,0.0,0.0,0.1660341882674933,0.0,0.0,0.0,0.0,0.4336456136735039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_311,corine_frac_211,corine_frac_231,corine_frac_133,corine_frac_244,0.023255813953488,0.0,0.023255813953488,0.0,0.186046511627907,0.046511627906977,0.069767441860465,0.0,0.0,0.0,0.0,0.093023255813953,0.0,0.0,0.813953488372093,0.0,0.0,0.0,0.0,0.162790697674419,0.0,0.0,0.0,0.0,0.395348837209302,0.046511627906977,0.0,0.0,0.0,0.0,0.0,0.046511627906977,0.0,0.023255813953488,0.627906976744186,0.209302325581395,0.0,0.0,0.0,0.0,0.046511627906977,0.0,0.0,0.046511627906977,0.27906976744186,0.0,0.465116279069767,0.0,0.069767441860465,0.511627906976744,0.093023255813953,0.255813953488372,0.0,0.0,0.186046511627907,0.0,0.13953488372093,0.0,0.046511627906977,0.0,0.023255813953488,0.162790697674419
UKBMS_loc-1382,53.175651423737605,-1.3207193731026186,9.4,7.300000000000001,35.0,47.93,20.9,0.4,20.5,4.3,5.7,15.7,3.5,728.0,71.0,52.0,9.0,204.0,165.0,180.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2283761779226242,0.7115160559007562,0.0,0.0,0.0,0.0,0.0,0.0202599463422095,0.0,0.0,0.0,0.0,0.0398478198344099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_211,corine_frac_142,corine_frac_311,corine_frac_231,corine_frac_421,0.155555555555556,0.044444444444444,0.133333333333333,0.0,0.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222,0.0,0.0,0.044444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.088888888888889,0.0,0.0,0.422222222222222,0.0,0.0,0.0,0.0,0.0,0.111111111111111,0.022222222222222,0.0,0.622222222222222,0.511111111111111,0.488888888888889,0.666666666666667,0.0,0.155555555555556,0.066666666666667,0.0,0.222222222222222,0.0,0.0,0.0,0.0,0.044444444444444,0.0,0.0,0.0,0.088888888888889,0.022222222222222
UKBMS_loc-1383,53.37832957624263,-3.196543671855246,9.4,6.6000000000000005,35.0,43.68,19.4,0.7000000000000001,18.7,9.9,5.800000000000001,15.1,4.0,755.0,85.0,45.0,21.0,240.0,140.0,185.0,180.0,0.0121541490857946,0.0483180938198064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2438196409365434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6957081161578554,0.0,0.0,0.0,0.0,0.0,corine_frac_423,corine_frac_142,corine_frac_112,corine_frac_111,corine_frac_323,0.26,0.32,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.22,0.0,0.0,0.0,0.16,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.02,0.34,0.42,0.58,0.0,0.12,0.5,0.0,0.22,0.0,0.0,0.02,0.0,0.18,0.0,0.0,0.0,0.2,0.26
UKBMS_loc-1384,54.54071829442786,-1.14366991752286,8.8,7.1000000000000005,37.0,43.44,19.4,0.4,19.0,4.4,5.300000000000001,14.5,3.4000000000000004,689.0,68.0,47.0,12.0,193.0,148.0,174.0,172.0,0.0,0.0267066001248135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1411389826412201,0.4595116484077557,0.0,0.0,0.0,0.0,0.0,0.1234586431787024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491841256475079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_211,corine_frac_322,corine_frac_142,corine_frac_231,corine_frac_112,0.444444444444444,0.259259259259259,0.037037037037037,0.0,0.407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.259259259259259,0.0,0.148148148148148,0.0,0.0,0.37037037037037,0.0,0.0,0.0,0.0,0.0,0.185185185185185,0.0,0.0,0.962962962962963,0.444444444444444,0.37037037037037,0.296296296296296,0.0,0.333333333333333,0.185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.37037037037037,0.0,0.0,0.0,0.259259259259259,0.333333333333333
UKBMS_loc-1385,50.85861886797767,-4.48072680574593,10.1,5.7,33.0,42.88,19.4,2.2,17.2,5.800000000000001,11.5,15.6,4.9,1025.0,117.0,60.0,25.0,348.0,182.0,204.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949341278915856,0.0,0.0,0.0,0.0,0.0,0.0050658721084144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_211,corine_frac_231,corine_frac_213,corine_frac_523,corine_frac_142,0.081632653061224,0.020408163265306,0.224489795918367,0.0,0.224489795918367,0.244897959183673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102040816326531,0.0,0.0,0.0,0.0,0.0,0.0,0.163265306122449,0.0,0.0,0.285714285714286,0.0,0.0,0.0,0.0,0.0,0.102040816326531,0.0,0.0,0.877551020408163,0.244897959183673,0.346938775510204,0.224489795918367,0.0,0.020408163265306,0.102040816326531,0.0,0.020408163265306,0.0,0.0,0.0,0.0,0.040816326530612,0.0,0.0,0.0,0.102040816326531,0.061224489795918
UKBMS_loc-1387,50.692210816852985,-4.684330520627368,10.8,5.7,33.0,41.78,19.9,3.0,16.900000000000002,6.6000000000000005,12.1,16.1,5.7,936.0,107.0,55.0,25.0,318.0,165.0,183.0,286.0,0.0,0.0611573383629869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150300897397535,0.0,0.0,0.0,0.0,0.0,0.4825909318308897,0.0,0.0,0.0,0.0,0.163881036984393,0.0,0.0,0.0,0.085699350559531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916412525224456,corine_frac_231,corine_frac_523,corine_frac_311,corine_frac_322,corine_frac_112,0.564102564102564,0.051282051282051,0.282051282051282,0.0,0.282051282051282,0.333333333333333,0.0,0.0,0.153846153846154,0.0,0.0,0.025641025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051282051282051,0.0,0.0,0.0,0.0,0.051282051282051,0.0,0.102564102564103,0.0,0.0,0.487179487179487,0.0,0.0,0.0,0.0,0.0,0.076923076923077,0.0,0.0,0.435897435897436,0.41025641025641,0.615384615384615,0.435897435897436,0.0,0.333333333333333,0.333333333333333,0.0,0.102564102564103,0.0,0.0,0.025641025641026,0.0,0.102564102564103,0.0,0.0,0.0,0.41025641025641,0.205128205128205
UKBMS_loc-1388,51.307282974608555,-2.2811292540229235,9.6,7.4,36.0,46.25,21.1,0.9,20.200000000000003,4.9,5.9,15.8,4.0,748.0,80.0,47.0,16.0,229.0,156.0,170.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3611581536963718,0.0,0.0,0.0,0.0,0.0,0.5181185038423272,0.0,0.0,0.0,0.0,0.1207233424613009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_231,corine_frac_211,corine_frac_311,corine_frac_333,corine_frac_221,0.4,0.18,0.28,0.0,0.36,0.38,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.56,0.82,0.36,0.6,0.0,0.38,0.2,0.0,0.28,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.24,0.06
UKBMS_loc-1390,51.477001112690765,-2.5845472653279296,9.5,7.1000000000000005,35.0,46.09,20.700000000000003,0.9,19.8,4.800000000000001,11.4,15.7,4.0,854.0,92.0,55.0,17.0,264.0,179.0,191.0,239.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_112,corine_frac_521,corine_frac_523,corine_frac_221,corine_frac_412,0.081632653061224,0.142857142857143,0.244897959183673,0.0,0.244897959183673,0.0,0.020408163265306,0.0,0.0,0.0,0.0,0.346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102040816326531,0.0,0.0,0.0,0.0,0.0,0.0,0.122448979591837,0.0,0.0,0.408163265306122,0.244897959183673,0.0,0.0,0.0,0.0,0.102040816326531,0.0,0.0,0.897959183673469,0.897959183673469,0.081632653061224,0.938775510204082,0.0,0.26530612244898,0.428571428571428,0.0,0.26530612244898,0.0,0.0,0.0,0.0,0.122448979591837,0.0,0.0,0.0,0.183673469387755,0.102040816326531
UKBMS_loc-1394,54.37273354875697,-1.74751357237763,8.3,7.2,37.0,45.03,19.1,-0.2,19.3,3.6,4.6000000000000005,14.2,2.8000000000000003,823.0,81.0,57.0,13.0,239.0,178.0,200.0,215.0,0.0,0.2706493301615938,0.1810806700986217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1150878173546479,0.0,0.0,0.0,0.0,0.0,0.0,0.1397849914128841,0.0,0.0,0.0,0.0,0.2379566242226057,0.0011646004822663,0.0,0.0,0.0542759662673802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_112,corine_frac_311,corine_frac_121,corine_frac_231,corine_frac_142,0.692307692307692,0.384615384615385,0.153846153846154,0.0,0.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461538461538462,0.0,0.0,0.0,0.0,0.307692307692308,0.0,0.076923076923077,0.0,0.0,0.538461538461538,0.0,0.0,0.0,0.0,0.0,0.153846153846154,0.0,0.0,0.923076923076923,0.538461538461538,0.538461538461538,0.692307692307692,0.0,0.230769230769231,0.230769230769231,0.0,0.0,0.0,0.0,0.076923076923077,0.0,0.384615384615385,0.0,0.0,0.0,0.538461538461538,0.692307692307692
UKBMS_loc-1400,51.83123124381626,0.821340703407201,9.7,7.1000000000000005,33.0,48.59,21.0,0.1,20.9,10.4,6.0,16.0,3.6,550.0,55.0,32.0,14.0,160.0,110.0,145.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8696204703019718,0.0,0.0,0.0,0.0,0.0,0.1303795296980282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_211,corine_frac_231,corine_frac_221,corine_frac_324,corine_frac_333,0.407407407407407,0.185185185185185,0.111111111111111,0.0,0.296296296296296,0.0,0.111111111111111,0.0,0.0,0.111111111111111,0.0,0.333333333333333,0.0,0.0,0.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0.0,0.518518518518518,0.0,0.0,0.0,0.0,0.0,0.259259259259259,0.0,0.0,0.407407407407407,0.518518518518518,0.259259259259259,0.703703703703704,0.0,0.407407407407407,0.407407407407407,0.0,0.259259259259259,0.037037037037037,0.037037037037037,0.0,0.0,0.037037037037037,0.0,0.074074074074074,0.0,0.259259259259259,0.148148148148148
UKBMS_loc-1401,55.93123192485756,-3.1459611553302493,8.700000000000001,7.4,38.0,42.43,19.3,0.0,19.3,12.1,5.300000000000001,14.3,3.4000000000000004,685.0,69.0,41.0,16.0,205.0,132.0,181.0,159.0,0.0,0.2974777399995886,0.0812119144149792,0.0,0.0,0.0,0.0,0.0,0.0,0.1075081732472002,0.513802172338232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_142,corine_frac_112,corine_frac_141,corine_frac_121,corine_frac_132,0.32258064516129,0.225806451612903,0.193548387096774,0.0,0.290322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129032258,0.0,0.0,0.387096774193548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741935483870968,0.129032258064516,0.354838709677419,0.419354838709677,0.0,0.258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.0,0.451612903225806,0.225806451612903
UKBMS_loc-1402,53.42926073401226,-1.9487934808040674,9.3,7.0,35.0,47.11,20.4,0.7000000000000001,19.700000000000003,4.4,11.3,15.6,3.6,1015.0,109.0,68.0,16.0,310.0,211.0,231.0,283.0,0.0,0.1683673861569791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4430862426203714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065732468139009,0.3806878438006351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012852806081134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_231,corine_frac_322,corine_frac_112,corine_frac_321,corine_frac_412,0.441860465116279,0.069767441860465,0.302325581395349,0.0,0.186046511627907,0.0,0.0,0.0,0.0,0.023255813953488,0.0,0.0,0.0,0.0,0.046511627906977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093,0.0,0.0,0.27906976744186,0.0,0.0,0.0,0.0,0.0,0.023255813953488,0.0,0.0,0.86046511627907,0.395348837209302,0.883720930232558,0.534883720930233,0.0,0.232558139534884,0.023255813953488,0.0,0.13953488372093,0.0,0.0,0.0,0.0,0.093023255813953,0.0,0.0,0.0,0.116279069767442,0.046511627906977
UKBMS_loc-1403,52.159708578145036,-2.6957842172849196,9.5,7.0,36.0,45.43,20.200000000000003,0.8,19.4,4.7,6.0,15.4,3.9,709.0,71.0,47.0,14.0,208.0,148.0,164.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5028469638630073,0.0,0.0,0.0,0.0,0.0,0.2806708645054299,0.0,0.0,0.0,0.0,0.0680885498915561,0.0,0.0531793768134322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952142449265742,0.0,0.0,0.0,corine_frac_211,corine_frac_231,corine_frac_512,corine_frac_311,corine_frac_313,0.272727272727273,0.318181818181818,0.227272727272727,0.0,0.136363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.159090909090909,0.022727272727273,0.022727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.272727272727273,0.0,0.0,0.568181818181818,0.045454545454545,0.0,0.0,0.0,0.0,0.068181818181818,0.0,0.0,0.772727272727273,0.613636363636364,0.454545454545454,0.727272727272727,0.0,0.204545454545455,0.477272727272727,0.0,0.272727272727273,0.0,0.0,0.0,0.0,0.113636363636364,0.0,0.0,0.0,0.431818181818182,0.318181818181818
UKBMS_loc-1404,51.470876732612815,-3.3331278216083455,10.1,6.5,34.0,44.48,20.6,2.0,18.6,5.6000000000000005,11.9,16.0,4.7,1012.0,110.0,60.0,21.0,322.0,190.0,218.0,287.0,0.0,0.0027565918956756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131755099079922,0.0,0.0,0.0,0.0,0.0,0.0,0.4736248714188624,0.0,0.0,0.2209826408013392,0.0,0.0894603859761304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_231,corine_frac_243,corine_frac_142,corine_frac_311,corine_frac_112,0.054054054054054,0.108108108108108,0.297297297297297,0.0,0.324324324324324,0.0,0.0,0.0,0.0,0.0,0.0,0.027027027027027,0.0,0.0,0.054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.243243243243243,0.0,0.0,0.378378378378378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702702702702703,0.432432432432432,0.378378378378378,0.567567567567568,0.0,0.054054054054054,0.351351351351351,0.0,0.054054054054054,0.0,0.0,0.0,0.0,0.189189189189189,0.0,0.0,0.0,0.081081081081081,0.0
UKBMS_loc-1405,52.15952392141685,0.1840946340175239,9.5,7.5,35.0,48.39,21.0,-0.1,21.1,13.5,6.0,15.7,3.4000000000000004,566.0,53.0,34.0,11.0,155.0,118.0,152.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5798649598820815,0.4201350401179184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_142,corine_frac_211,corine_frac_521,corine_frac_112,corine_frac_511,0.058823529411765,0.235294117647059,0.117647058823529,0.0,0.411764705882353,0.0,0.235294117647059,0.0,0.0,0.0,0.0,0.235294117647059,0.0,0.0,0.176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.294117647058823,0.0,0.0,0.588235294117647,0.411764705882353,0.0,0.0,0.0,0.0,0.176470588235294,0.0,0.0,0.529411764705882,0.529411764705882,0.235294117647059,0.705882352941177,0.0,0.235294117647059,0.411764705882353,0.0,0.176470588235294,0.0,0.0,0.0,0.0,0.352941176470588,0.0,0.058823529411765,0.0,0.235294117647059,0.058823529411765
UKBMS_loc-1410,57.98498787910439,-4.124125749737847,7.4,6.6000000000000005,36.0,41.65,17.2,-1.0,18.2,5.300000000000001,8.8,13.1,2.4000000000000004,815.0,85.0,45.0,19.0,245.0,156.0,200.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3459906012022437,0.0,0.0,0.0001921006887352,0.0,0.020822762339456,0.0,0.0,0.1426873621554799,0.4693597169468519,0.0,0.0076660227598396,0.0,0.0,0.0,0.0,0.0,0.0,0.0132814339073934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_322,corine_frac_231,corine_frac_321,corine_frac_311,corine_frac_412,0.294117647058823,0.117647058823529,0.029411764705882,0.0,0.058823529411765,0.0,0.0,0.5,0.382352941176471,0.0,0.0,0.0,0.382352941176471,0.029411764705882,0.676470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882,0.0,0.0,0.0,0.147058823529412,0.0,0.0,0.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882,0.0,0.705882352941177,0.0,0.0,0.0,0.176470588235294,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.058823529411765,0.088235294117647
UKBMS_loc-1411,51.094058453952506,0.40486502730757484,10.1,7.7,37.0,47.61,21.8,1.0,20.8,7.6,11.9,16.3,4.2,683.0,76.0,43.0,21.0,219.0,138.0,143.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4152951550938564,0.2347154117679617,0.0,0.0,0.0,0.0,0.0,0.2274286799725261,0.0,0.0,0.0,0.0,0.1225607531656556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_142,corine_frac_211,corine_frac_231,corine_frac_311,corine_frac_133,0.071428571428571,0.071428571428571,0.178571428571428,0.0,0.321428571428571,0.107142857142857,0.0,0.0,0.0,0.071428571428571,0.0,0.107142857142857,0.0,0.0,0.607142857142857,0.0,0.0,0.0,0.0,0.035714285714286,0.0,0.0,0.0,0.0,0.214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.321428571428571,0.0,0.0,0.678571428571429,0.0,0.0,0.0,0.0,0.0,0.285714285714286,0.0,0.0,0.571428571428571,0.464285714285714,0.107142857142857,0.392857142857143,0.0,0.392857142857143,0.464285714285714,0.0,0.392857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464285714285714,0.357142857142857
UKBMS_loc-1413,51.952829389456305,-4.17686145027004,9.0,5.6000000000000005,32.0,42.72,18.2,1.0,17.2,4.800000000000001,13.1,14.6,3.8,1244.0,147.0,73.0,25.0,418.0,226.0,250.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6478837605663303,0.0,0.0,0.0,0.0,0.0505724024137256,0.0691085461381131,0.1892110328415257,0.0,0.0,0.0,0.043224258040305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_231,corine_frac_313,corine_frac_312,corine_frac_311,corine_frac_324,0.24390243902439,0.048780487804878,0.097560975609756,0.0,0.317073170731707,0.365853658536585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.365853658536585,0.024390243902439,0.0,0.0,0.0,0.0,0.146341463414634,0.0,0.0,0.804878048780488,0.463414634146341,0.195121951219512,0.414634146341463,0.0,0.048780487804878,0.024390243902439,0.0,0.097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170731707317073,0.121951219512195
