,tuple_coords,Melanargia galathea,Pieris napi,Aphantopus hyperantus,Aglais io,Polyommatus icarus,Vanessa atalanta,Lycaena phlaeas,Pararge aegeria,Gonepteryx rhamni,Thymelicus lineola,Pieris rapae,Coenonympha pamphilus,Aricia agestis,Polygonia c-album,Maniola jurtina,Aglais urticae,Vanessa cardui,Thymelicus sylvestris,Pyronia tithonus,Pieris brassicae,Lysandra coridon,Celastrina argiolus,Speyeria aglaja,Ochlodes venata,Plebejus argus,Lasiommata megera,Anthocharis cardamines,Argynnis paphia,Callophrys rubi,Ladoga camilla,Leptidea sinapis,Boloria selene,Satyrium w-album,Erynnis tages,Mellicta athalia,Pyrgus malvae,Euphydryas aurinia,Lysandra bellargus,Quercusia quercus,Colias croceus,Hesperia comma,Cupido minimus,Hipparchia semele,Clossiana euphrosyne,Thymelicus acteon,Hamearis lucina,Aricia artaxerxes,Papilio machaon,Fabriciana adippe,Fixsenia pruni,Thecla betulae,Erebia aethiops,Apatura iris,Coenonympha tullia,Tyria jacobaeae,Euclidia glyphica,Odezia atrata,Melitaea cinxia,Carterocephalus palaemon,Nymphalis polychloros,Nymphalis antiopa,Erebia epiphron,n_visits,name_loc
38,"(-5.230191, 49.976661)",0.0,0.023809523809523808,0.0,0.023809523809523808,0.5714285714285714,0.11904761904761904,0.19047619047619047,0.5952380952380952,0.0,0.0,0.2857142857142857,0.40476190476190477,0.0,0.0,0.5952380952380952,0.07142857142857142,0.11904761904761904,0.09523809523809523,0.4523809523809524,0.35714285714285715,0.0,0.023809523809523808,0.09523809523809523,0.047619047619047616,0.0,0.14285714285714285,0.023809523809523808,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.047619047619047616,0.0,0.0,0.023809523809523808,0.0,0.0,0.11904761904761904,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,UKBMS_loc-1965
39,"(-5.222835, 51.721965)",0.0,0.375,0.0625,0.375,0.75,0.5625,0.625,0.0625,0.0,0.0,0.75,0.0,0.0,0.0,0.625,0.25,0.4375,0.0,0.5625,0.375,0.0,0.0,0.0,0.0625,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,UKBMS_loc-1662
40,"(-5.216146, 50.183964)",0.0,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.25,0.25,0.2777777777777778,0.6111111111111112,0.0,0.0,0.75,0.027777777777777776,0.0,0.05555555555555555,0.3611111111111111,0.5,0.2777777777777778,0.3055555555555556,0.2222222222222222,0.3055555555555556,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,UKBMS_loc-2041
41,"(-5.201504, 56.587134)",0.0,0.9166666666666666,0.25,0.16666666666666666,0.0,0.0,0.08333333333333333,0.5833333333333334,0.0,0.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,12,UKBMS_loc-1841
42,"(-5.19981, 55.598295)",0.0,0.8461538461538461,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.3076923076923077,0.0,0.38461538461538464,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,UKBMS_loc-2233
43,"(-5.191392, 50.022717)",0.0,0.38095238095238093,0.23809523809523808,0.2619047619047619,0.16666666666666666,0.42857142857142855,0.16666666666666666,0.8333333333333334,0.0,0.0,0.19047619047619047,0.6190476190476191,0.0,0.07142857142857142,0.5238095238095238,0.14285714285714285,0.19047619047619047,0.16666666666666666,0.42857142857142855,0.2857142857142857,0.0,0.047619047619047616,0.14285714285714285,0.21428571428571427,0.0,0.21428571428571427,0.09523809523809523,0.23809523809523808,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.40476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,UKBMS_loc-0895
44,"(-5.152275, 55.599527)",0.0,0.6363636363636364,0.2727272727272727,0.21212121212121213,0.09090909090909091,0.09090909090909091,0.24242424242424243,0.030303030303030304,0.0,0.0,0.09090909090909091,0.030303030303030304,0.0,0.0,0.45454545454545453,0.0,0.21212121212121213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,UKBMS_loc-1030
45,"(-5.121699, 50.024615)",0.0,0.43478260869565216,0.2608695652173913,0.6086956521739131,0.21739130434782608,0.6521739130434783,0.17391304347826086,0.6521739130434783,0.0,0.0,0.17391304347826086,0.0,0.0,0.2608695652173913,0.4782608695652174,0.30434782608695654,0.30434782608695654,0.2608695652173913,0.30434782608695654,0.30434782608695654,0.0,0.391304347826087,0.0,0.30434782608695654,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,UKBMS_loc-1041
46,"(-5.097256, 50.295147)",0.0,0.17142857142857143,0.2571428571428571,0.11428571428571428,0.34285714285714286,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.0,0.0,0.45714285714285713,0.0,0.0,0.14285714285714285,0.4857142857142857,0.37142857142857144,0.34285714285714286,0.2,0.34285714285714286,0.34285714285714286,0.0,0.2571428571428571,0.0,0.2,0.0,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,UKBMS_loc-1534
47,"(-5.029152, 50.548817)",0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.5333333333333333,0.6666666666666666,0.13333333333333333,0.2,0.06666666666666667,0.0,0.8,0.8,0.06666666666666667,0.0,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.4666666666666667,0.6,0.0,0.0,0.0,0.06666666666666667,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,UKBMS_loc-2044
48,"(-4.987389, 51.665234)",0.0,0.5641025641025641,0.3333333333333333,0.5128205128205128,0.717948717948718,0.6410256410256411,0.5128205128205128,0.8461538461538461,0.0,0.0,0.6153846153846154,0.15384615384615385,0.1794871794871795,0.23076923076923078,0.5897435897435898,0.358974358974359,0.38461538461538464,0.28205128205128205,0.3076923076923077,0.3076923076923077,0.0,0.1794871794871795,0.0,0.28205128205128205,0.0,0.20512820512820512,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,UKBMS_loc-0281
49,"(-4.953717, 50.244913)",0.0,0.018867924528301886,0.1320754716981132,0.39622641509433965,0.05660377358490566,0.660377358490566,0.05660377358490566,0.660377358490566,0.03773584905660377,0.0,0.8301886792452831,0.0,0.0,0.22641509433962265,0.2830188679245283,0.1320754716981132,0.20754716981132076,0.018867924528301886,0.16981132075471697,0.33962264150943394,0.0,0.24528301886792453,0.0,0.22641509433962265,0.0,0.018867924528301886,0.20754716981132076,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,UKBMS_loc-0944
50,"(-4.950942, 50.200006)",0.0,0.12871287128712872,0.2079207920792079,0.31683168316831684,0.33663366336633666,0.6534653465346535,0.5742574257425742,0.900990099009901,0.0,0.0,0.594059405940594,0.019801980198019802,0.0,0.04950495049504951,0.46534653465346537,0.07920792079207921,0.2376237623762376,0.039603960396039604,0.2871287128712871,0.39603960396039606,0.0,0.2079207920792079,0.0,0.0594059405940594,0.009900990099009901,0.25742574257425743,0.0891089108910891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06930693069306931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,UKBMS_loc-0372
51,"(-4.922956, 50.200714)",0.011111111111111112,0.23333333333333334,0.24444444444444444,0.2111111111111111,0.37777777777777777,0.5555555555555556,0.5333333333333333,0.9111111111111111,0.0,0.0,0.6444444444444445,0.2,0.0,0.08888888888888889,0.45555555555555555,0.18888888888888888,0.28888888888888886,0.022222222222222223,0.35555555555555557,0.43333333333333335,0.0,0.12222222222222222,0.14444444444444443,0.14444444444444443,0.022222222222222223,0.5,0.1,0.12222222222222222,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,UKBMS_loc-0450
52,"(-4.918607, 50.587624)",0.0,0.3023255813953488,0.27906976744186046,0.23255813953488372,0.5813953488372093,0.5813953488372093,0.3488372093023256,0.627906976744186,0.0,0.0,0.7441860465116279,0.46511627906976744,0.0,0.023255813953488372,0.4418604651162791,0.20930232558139536,0.2558139534883721,0.16279069767441862,0.3488372093023256,0.3488372093023256,0.0,0.046511627906976744,0.0,0.27906976744186046,0.0,0.627906976744186,0.13953488372093023,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,UKBMS_loc-1021
53,"(-4.911735, 51.613172)",0.0,0.19047619047619047,0.14285714285714285,0.23809523809523808,0.6666666666666666,0.11904761904761904,0.21428571428571427,0.14285714285714285,0.0,0.0,0.30952380952380953,0.6904761904761905,0.023809523809523808,0.0,0.6190476190476191,0.21428571428571427,0.2619047619047619,0.23809523809523808,0.35714285714285715,0.4523809523809524,0.0,0.0,0.30952380952380953,0.09523809523809523,0.23809523809523808,0.023809523809523808,0.0,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.14285714285714285,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,UKBMS_loc-0336
54,"(-4.889841, 50.579346)",0.022222222222222223,0.08888888888888889,0.28888888888888886,0.35555555555555557,0.6,0.4,0.4666666666666667,0.9111111111111111,0.022222222222222223,0.0,0.5333333333333333,0.022222222222222223,0.1111111111111111,0.044444444444444446,0.4444444444444444,0.13333333333333333,0.3111111111111111,0.35555555555555557,0.35555555555555557,0.7777777777777778,0.0,0.022222222222222223,0.0,0.0,0.0,0.17777777777777778,0.17777777777777778,0.022222222222222223,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,UKBMS_loc-0425
55,"(-4.878138, 51.766896)",0.0,0.782608695652174,0.2826086956521739,0.34782608695652173,0.15217391304347827,0.4782608695652174,0.06521739130434782,0.8913043478260869,0.043478260869565216,0.0,0.5652173913043478,0.0,0.0,0.391304347826087,0.43478260869565216,0.5652173913043478,0.3695652173913043,0.043478260869565216,0.2608695652173913,0.6304347826086957,0.0,0.2391304347826087,0.0,0.17391304347826086,0.0,0.0,0.32608695652173914,0.1956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,UKBMS_loc-0256
56,"(-4.848316, 51.983468)",0.0,0.36,0.28,0.22,0.26,0.22,0.3,0.54,0.0,0.0,0.42,0.2,0.0,0.2,0.46,0.1,0.26,0.22,0.34,0.5,0.0,0.0,0.06,0.04,0.0,0.24,0.22,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,UKBMS_loc-1345
57,"(-4.800164, 50.257713)",0.0,0.1891891891891892,0.2972972972972973,0.4864864864864865,0.4594594594594595,0.7027027027027027,0.4594594594594595,0.8378378378378378,0.0,0.0,0.4864864864864865,0.05405405405405406,0.0,0.10810810810810811,0.5945945945945946,0.21621621621621623,0.43243243243243246,0.10810810810810811,0.24324324324324326,0.5135135135135135,0.0,0.1891891891891892,0.0,0.2972972972972973,0.0,0.05405405405405406,0.21621621621621623,0.10810810810810811,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,UKBMS_loc-1274
58,"(-4.798058, 50.221782)",0.0,0.5,0.35,0.2,0.475,0.65,0.575,0.95,0.0,0.0,0.575,0.0,0.0,0.075,0.525,0.2,0.5,0.05,0.375,0.575,0.0,0.125,0.0,0.25,0.075,0.45,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,UKBMS_loc-0634
59,"(-4.736749, 50.619026)",0.0,0.2702702702702703,0.1891891891891892,0.24324324324324326,0.16216216216216217,0.4594594594594595,0.21621621621621623,0.4594594594594595,0.0,0.0,0.5405405405405406,0.02702702702702703,0.0,0.05405405405405406,0.40540540540540543,0.3783783783783784,0.32432432432432434,0.08108108108108109,0.21621621621621623,0.24324324324324326,0.0,0.0,0.02702702702702703,0.16216216216216217,0.0,0.2702702702702703,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,UKBMS_loc-1903
60,"(-4.695633, 53.308936)",0.0,0.1,0.05,0.1,0.2,0.2,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.5,0.1,0.55,0.0,0.0,0.05,0.0,0.0,0.15,0.1,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,UKBMS_loc-2161
61,"(-4.692135, 55.835218)",0.0,0.7714285714285715,0.4,0.37142857142857144,0.08571428571428572,0.11428571428571428,0.0,0.0,0.0,0.0,0.08571428571428572,0.2571428571428571,0.0,0.0,0.2,0.2571428571428571,0.11428571428571428,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2571428571428571,0.0,0.17142857142857143,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,UKBMS_loc-1984
62,"(-4.684366, 50.692204)",0.0,0.6153846153846154,0.28205128205128205,0.5641025641025641,0.3333333333333333,0.41025641025641024,0.10256410256410256,0.4358974358974359,0.05128205128205128,0.0,0.4358974358974359,0.0,0.0,0.3333333333333333,0.48717948717948717,0.05128205128205128,0.20512820512820512,0.10256410256410256,0.10256410256410256,0.41025641025641024,0.0,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.0,0.05128205128205128,0.28205128205128205,0.3333333333333333,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,UKBMS_loc-1387
63,"(-4.678954, 53.282337)",0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.125,0.125,0.041666666666666664,0.0,0.0,0.16666666666666666,0.20833333333333334,0.0,0.0,0.5416666666666666,0.20833333333333334,0.5,0.20833333333333334,0.3333333333333333,0.3333333333333333,0.0,0.0,0.25,0.16666666666666666,0.625,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,UKBMS_loc-2058
64,"(-4.669071, 51.169255)",0.0,0.15384615384615385,0.7692307692307693,0.07692307692307693,0.3076923076923077,0.9230769230769231,0.15384615384615385,0.0,0.0,0.0,0.23076923076923078,0.7692307692307693,0.0,0.0,1.0,0.15384615384615385,0.7692307692307693,0.0,0.38461538461538464,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,UKBMS_loc-1907
65,"(-4.664531, 53.291652)",0.0,0.0,0.047619047619047616,0.23809523809523808,0.2857142857142857,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.5238095238095238,0.09523809523809523,0.42857142857142855,0.047619047619047616,0.3333333333333333,0.09523809523809523,0.0,0.0,0.09523809523809523,0.38095238095238093,0.6666666666666666,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,UKBMS_loc-0696
66,"(-4.649998, 52.07803)",0.0,0.3333333333333333,0.4,0.5333333333333333,0.6,0.06666666666666667,0.26666666666666666,0.8666666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.26666666666666666,0.4,0.3333333333333333,0.0,0.0,0.0,0.2,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,UKBMS_loc-0826
67,"(-4.569751, 50.667805)",0.022727272727272728,0.38636363636363635,0.29545454545454547,0.25,0.38636363636363635,0.4318181818181818,0.13636363636363635,0.5227272727272727,0.09090909090909091,0.0,0.45454545454545453,0.25,0.0,0.06818181818181818,0.38636363636363635,0.1590909090909091,0.3409090909090909,0.2727272727272727,0.06818181818181818,0.11363636363636363,0.0,0.0,0.0,0.3181818181818182,0.0,0.045454545454545456,0.11363636363636363,0.06818181818181818,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,UKBMS_loc-1515
68,"(-4.569195, 50.397977)",0.041666666666666664,0.7083333333333334,0.20833333333333334,0.5416666666666666,0.3333333333333333,0.375,0.3333333333333333,0.75,0.08333333333333333,0.0,0.6666666666666666,0.0,0.0,0.20833333333333334,0.5833333333333334,0.2916666666666667,0.20833333333333334,0.041666666666666664,0.125,0.5833333333333334,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.375,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,UKBMS_loc-1760
69,"(-4.554183, 50.902001)",0.0,0.48148148148148145,0.25925925925925924,0.18518518518518517,0.4444444444444444,0.4074074074074074,0.46296296296296297,0.9074074074074074,0.09259259259259259,0.0,0.3148148148148148,0.37037037037037035,0.0,0.07407407407407407,0.48148148148148145,0.2777777777777778,0.3888888888888889,0.16666666666666666,0.3148148148148148,0.24074074074074073,0.0,0.018518518518518517,0.0,0.3333333333333333,0.0,0.2037037037037037,0.018518518518518517,0.35185185185185186,0.1111111111111111,0.0,0.0,0.35185185185185186,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,UKBMS_loc-0941
70,"(-4.518805, 57.33976)",0.0,0.6764705882352942,0.23529411764705882,0.6470588235294118,0.2647058823529412,0.17647058823529413,0.058823529411764705,0.7647058823529411,0.0,0.0,0.058823529411764705,0.0,0.0,0.029411764705882353,0.3235294117647059,0.14705882352941177,0.14705882352941177,0.0,0.0,0.058823529411764705,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,UKBMS_loc-0623
71,"(-4.480758, 50.858614)",0.0,0.3469387755102041,0.22448979591836735,0.08163265306122448,0.10204081632653061,0.10204081632653061,0.16326530612244897,0.8775510204081632,0.10204081632653061,0.0,0.22448979591836735,0.0,0.0,0.02040816326530612,0.2857142857142857,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.24489795918367346,0.0,0.0,0.0,0.10204081632653061,0.0,0.0,0.22448979591836735,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,UKBMS_loc-1385
72,"(-4.453497, 50.337513)",0.024390243902439025,0.04878048780487805,0.3170731707317073,0.24390243902439024,0.024390243902439025,0.7317073170731707,0.024390243902439025,0.8780487804878049,0.12195121951219512,0.0,0.5609756097560976,0.0,0.0,0.17073170731707318,0.5853658536585366,0.14634146341463414,0.3902439024390244,0.0,0.2926829268292683,0.43902439024390244,0.0,0.2926829268292683,0.0,0.0,0.0,0.07317073170731707,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,UKBMS_loc-0782
73,"(-4.372015, 55.823835)",0.0,0.5365853658536586,0.2682926829268293,0.4146341463414634,0.0,0.14634146341463414,0.04878048780487805,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.24390243902439024,0.5121951219512195,0.2926829268292683,0.0,0.0,0.17073170731707318,0.0,0.0,0.0,0.0,0.0,0.0,0.3170731707317073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,UKBMS_loc-1357
