bioclim_01,bioclim_02,bioclim_03,bioclim_04,bioclim_05,bioclim_06,bioclim_07,bioclim_08,bioclim_09,bioclim_10,bioclim_11,bioclim_12,bioclim_13,bioclim_14,bioclim_15,bioclim_16,bioclim_17,bioclim_18,bioclim_19,corine_frac_111,corine_frac_112,corine_frac_121,corine_frac_122,corine_frac_123,corine_frac_124,corine_frac_131,corine_frac_132,corine_frac_133,corine_frac_141,corine_frac_142,corine_frac_211,corine_frac_212,corine_frac_213,corine_frac_221,corine_frac_222,corine_frac_223,corine_frac_231,corine_frac_241,corine_frac_242,corine_frac_243,corine_frac_244,corine_frac_311,corine_frac_312,corine_frac_313,corine_frac_321,corine_frac_322,corine_frac_323,corine_frac_324,corine_frac_331,corine_frac_332,corine_frac_333,corine_frac_334,corine_frac_335,corine_frac_411,corine_frac_412,corine_frac_421,corine_frac_422,corine_frac_423,corine_frac_511,corine_frac_512,corine_frac_521,corine_frac_522,corine_frac_523,coords,name,aux_corine_frac_top_1,aux_corine_frac_top_2,aux_corine_frac_top_3,aux_corine_frac_top_4,aux_corine_frac_top_5
9.1,7.800000000000001,36.0,48.51,21.1,-0.4,21.5,3.9,14.0,15.5,3.1,858.0,93.0,54.0,19.0,274.0,171.0,175.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4828287638904617,0.0,0.0,0.0,0.0,0.0,0.0872950815565133,0.0,0.0,0.0,0.0,0.3372620120112595,0.0926141425417653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.643456, 50.895096)",UKBMS_loc-1637,corine_frac_211,corine_frac_311,corine_frac_312,corine_frac_231,corine_frac_121
10.3,7.6,36.0,47.92,21.9,1.1,20.8,7.7,6.5,16.6,4.4,620.0,65.0,38.0,16.0,189.0,130.0,142.0,158.0,0.0,0.0035273491266349,0.0620864026665975,0.0,0.0,0.0,0.0,0.0,0.0806124777999558,0.0,0.0,0.4153967935833731,0.0,0.0,0.0,0.0,0.0,0.4056704397521309,0.0,0.0,0.0,0.0,0.0210481392427232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116583978285843,0.0,0.0,0.0,"(0.460594, 51.335726)",UKBMS_loc-1638,corine_frac_211,corine_frac_231,corine_frac_133,corine_frac_121,corine_frac_311
9.3,7.5,36.0,46.31,20.700000000000003,0.0,20.700000000000003,4.5,5.7,15.3,3.5,628.0,61.0,39.0,12.0,173.0,131.0,164.0,155.0,0.0,0.0967212781380445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6949167725500774,0.0,0.0,0.0,0.0,0.0,0.1969405700611824,0.0,0.0,0.0,0.0,0.0,0.0,0.0114213792506955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.614177, 52.143161)",UKBMS_loc-1639,corine_frac_211,corine_frac_231,corine_frac_112,corine_frac_313,corine_frac_241
9.8,8.0,35.0,50.39,22.3,0.0,22.3,6.9,6.1000000000000005,16.400000000000002,3.5,679.0,67.0,41.0,14.0,198.0,145.0,156.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2518098169885999,0.542161364282407,0.0,0.0,0.0,0.0,0.0,0.2059995344814442,0.0,0.0,0.0,0.0,2.928424754883275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.475332, 51.252733)",UKBMS_loc-1640,corine_frac_211,corine_frac_142,corine_frac_231,corine_frac_311,corine_frac_212
9.6,7.7,35.0,50.16,21.9,0.0,21.9,4.4,5.800000000000001,16.2,3.3000000000000003,668.0,66.0,44.0,11.0,189.0,149.0,160.0,172.0,0.0,0.5016551968298132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365389445108698,0.1431709151606981,0.0,0.0,0.0,0.0,0.0,0.3186349434986188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.33995, 51.826395)",UKBMS_loc-1641,corine_frac_112,corine_frac_231,corine_frac_211,corine_frac_142,corine_frac_324
9.6,7.7,34.0,50.47,21.700000000000003,-0.4,22.1,4.0,14.9,16.1,3.1,762.0,82.0,49.0,17.0,237.0,160.0,164.0,210.0,0.0,5.056391405145888e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1277609793218873,0.0142820303434048,0.0,0.0,0.0,0.0,0.0,0.4064819145520415,0.0,0.0,0.0,0.0,0.4156868222855396,0.0294184644244941,0.0,0.0,0.0063647326812273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.917955, 51.320605)",UKBMS_loc-1643,corine_frac_311,corine_frac_231,corine_frac_142,corine_frac_312,corine_frac_211
10.1,7.9,37.0,47.28,21.700000000000003,0.9,20.8,7.6,14.7,16.2,4.3,728.0,82.0,47.0,23.0,239.0,142.0,145.0,203.0,0.0,0.5078389486439557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2548439081062848,0.0,0.0,0.0,0.0,0.0,0.0,0.0824999687691288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1548171744806305,"(0.118613, 50.766833)",UKBMS_loc-1644,corine_frac_112,corine_frac_142,corine_frac_523,corine_frac_231,corine_frac_111
9.3,7.4,34.0,48.97,21.1,-0.1,21.200000000000003,4.0,5.6000000000000005,15.7,3.2,676.0,64.0,47.0,8.0,184.0,150.0,175.0,171.0,0.0,0.0338517141041924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1283959860301173,0.0,0.0,0.0,0.0,0.0,0.3985672062162955,0.0,0.0,0.0,0.0,0.2386651058868535,0.0,0.2005199877625411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.254305, 52.689841)",UKBMS_loc-1646,corine_frac_231,corine_frac_311,corine_frac_313,corine_frac_211,corine_frac_112
9.8,7.4,34.0,49.3,21.700000000000003,0.3,21.4,4.5,6.300000000000001,16.3,3.7,622.0,58.0,43.0,8.0,165.0,138.0,164.0,152.0,0.0,0.0,0.0049060879704463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197525766495163,0.4285933500551884,0.0,0.0,0.0,0.0,0.0,0.2323111737958632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1366636216833389,0.0,0.0,0.0,"(-1.071444, 52.940263)",UKBMS_loc-1648,corine_frac_211,corine_frac_231,corine_frac_142,corine_frac_512,corine_frac_121
9.6,5.5,33.0,39.67,18.5,2.2,16.3,5.7,13.1,14.8,4.800000000000001,1125.0,143.0,58.0,31.0,401.0,184.0,193.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578155294781639,0.0,0.0,0.0,0.0,0.0,0.3127076387374576,0.0,0.0,0.0381792567976248,0.0,0.0,0.0,0.0,0.0,0.3912975749867536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-5.564321, 50.155797)",UKBMS_loc-1651,corine_frac_322,corine_frac_231,corine_frac_211,corine_frac_243,corine_frac_311
10.0,7.6,36.0,48.09,21.700000000000003,0.9,20.8,7.5,11.8,16.3,4.1000000000000005,686.0,77.0,43.0,21.0,220.0,139.0,143.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1307531754454026,0.081668309550514,0.0,0.0,0.0,0.0,0.0,0.4494425768067068,0.0,0.0,0.0,0.0,0.3381359381973765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.41916, 51.093761)",UKBMS_loc-1653,corine_frac_231,corine_frac_311,corine_frac_142,corine_frac_211,corine_frac_132
9.8,5.300000000000001,30.0,43.33,19.3,2.1,17.2,7.7,11.2,15.6,4.7,881.0,102.0,51.0,25.0,296.0,154.0,177.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1925391015272086,0.0,0.0,0.0,0.0,0.0,0.2431428631543779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665195544297211,0.0,0.0,0.0,0.0,0.4977984808886923,"(-5.222835, 51.721965)",UKBMS_loc-1662,corine_frac_523,corine_frac_231,corine_frac_211,corine_frac_423,corine_frac_324
9.2,7.5,37.0,45.45,20.3,0.3,20.0,4.5,5.5,15.0,3.5,698.0,69.0,48.0,11.0,194.0,152.0,179.0,179.0,0.0,0.979125486517442,0.0060281519333723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148463615491855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.861674, 52.440389)",UKBMS_loc-1668,corine_frac_112,corine_frac_142,corine_frac_121,corine_frac_333,corine_frac_141
9.4,7.800000000000001,34.0,50.74,21.700000000000003,-0.7000000000000001,22.4,3.8,14.6,16.0,2.9000000000000004,822.0,91.0,51.0,20.0,263.0,165.0,168.0,233.0,0.0,0.2063354646369065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460055605688802,0.0009797720854804,0.0,0.0,0.0,0.0,0.0,0.5066632692833323,0.0,0.0,0.0,0.0,0.1002967795805164,0.0090756508805536,0.1039308204038072,0.0,0.0010608001820674,0.0,0.0256518823784556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.792606, 51.175504)",UKBMS_loc-1670,corine_frac_231,corine_frac_112,corine_frac_313,corine_frac_311,corine_frac_142
8.5,7.4,37.0,43.7,19.200000000000003,-0.4,19.6,11.9,5.1000000000000005,14.3,3.0,645.0,68.0,36.0,17.0,191.0,125.0,173.0,145.0,0.0,0.167597788257665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258991138446997,0.7065030978976352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-2.780235, 56.050891)",UKBMS_loc-1671,corine_frac_211,corine_frac_112,corine_frac_142,corine_frac_333,corine_frac_423
9.3,7.5,35.0,47.21,20.9,0.0,20.9,4.4,5.7,15.4,3.4000000000000004,626.0,60.0,39.0,11.0,172.0,131.0,163.0,154.0,0.0,0.2709193385713298,0.0,0.0,0.0,0.0,0.0518266402805435,0.0,0.0,0.0,0.0,0.5576746093439496,0.0,0.0,0.0,0.0,0.0,0.119579411804177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.378758, 52.259033)",UKBMS_loc-1677,corine_frac_211,corine_frac_112,corine_frac_231,corine_frac_131,corine_frac_122
9.7,7.4,35.0,47.78,21.200000000000003,0.6000000000000001,20.6,4.6000000000000005,6.1000000000000005,16.0,3.8,706.0,69.0,50.0,9.0,197.0,157.0,178.0,183.0,0.0,0.6338586530482987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2290407234257932,0.0,0.137100623525908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.503043, 52.933862)",UKBMS_loc-1680,corine_frac_112,corine_frac_141,corine_frac_211,corine_frac_322,corine_frac_133
10.2,7.7,36.0,47.68,21.8,0.7000000000000001,21.1,5.1000000000000005,14.9,16.400000000000002,4.2,837.0,94.0,50.0,22.0,276.0,160.0,165.0,245.0,0.0,0.2005201599224405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5469264068505131,0.0,0.0,0.0,0.0,0.0,0.0,0.2525534332270465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.985036, 50.880579)",UKBMS_loc-1681,corine_frac_231,corine_frac_313,corine_frac_112,corine_frac_311,corine_frac_422
9.7,7.5,35.0,48.27,21.4,0.1,21.3,7.1000000000000005,6.1000000000000005,15.9,3.6,615.0,58.0,36.0,12.0,169.0,127.0,159.0,147.0,0.0,0.6680406218641813,0.1076866571374984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1930096597645623,0.0,0.0,0.0,0.0,0.0,0.0312630612337578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.989153, 51.995607)",UKBMS_loc-1682,corine_frac_112,corine_frac_211,corine_frac_121,corine_frac_231,corine_frac_132
8.4,7.2,39.0,40.35,18.4,0.1,18.3,4.3,9.9,13.7,3.3000000000000003,700.0,74.0,48.0,15.0,200.0,148.0,178.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9870353161405556,0.0,0.0,0.0,0.0,0.0,0.001804494680169,0.0,0.0,0.0,0.0,0.0111601891792754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.692838, 55.50489)",UKBMS_loc-1684,corine_frac_211,corine_frac_311,corine_frac_231,corine_frac_511,corine_frac_132
9.4,7.2,36.0,46.0,20.5,0.8,19.700000000000003,4.6000000000000005,14.0,15.4,3.8,834.0,85.0,60.0,11.0,243.0,186.0,198.0,226.0,0.0,0.2201917353714015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0830015665603376,0.0,0.0,0.0,0.0,0.0,0.0,0.6459882461782922,0.0,0.0,0.0,0.0,0.0065389046747374,0.0,0.0406251196036483,0.0,0.0036544276115827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.619297, 53.248908)",UKBMS_loc-1687,corine_frac_231,corine_frac_112,corine_frac_142,corine_frac_313,corine_frac_311
9.4,5.5,33.0,40.08,18.4,1.9,16.5,5.5,12.9,14.6,4.6000000000000005,1149.0,146.0,59.0,31.0,409.0,189.0,197.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180073158291653,0.0,0.0,0.0,0.0,0.0,0.1322622241369544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6497304600338802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-5.552348, 50.183154)",UKBMS_loc-1688,corine_frac_322,corine_frac_211,corine_frac_231,corine_frac_243,corine_frac_131
9.7,7.9,38.0,45.34,21.3,0.7000000000000001,20.6,5.2,14.1,15.7,4.2,811.0,93.0,44.0,23.0,268.0,155.0,158.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181984358050748,0.0,0.0586137694695475,0.0,0.0,0.0,0.6231877947253777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.738633, 50.839735)",UKBMS_loc-1689,corine_frac_322,corine_frac_243,corine_frac_311,corine_frac_335,corine_frac_521
9.9,7.800000000000001,37.0,46.91,21.6,0.6000000000000001,21.0,5.0,14.5,16.0,4.1000000000000005,744.0,83.0,44.0,20.0,238.0,151.0,155.0,214.0,0.0,0.5012479409947704,0.0595639339584874,0.0,0.0,0.0,0.0,0.0,0.0,0.0372881526363122,0.0,0.2971003298807615,0.0,0.0,0.0,0.0,0.0,0.1047996425296682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.794492, 51.055662)",UKBMS_loc-1691,corine_frac_112,corine_frac_211,corine_frac_231,corine_frac_121,corine_frac_141
10.0,7.6,36.0,48.32,21.8,0.7000000000000001,21.1,7.300000000000001,6.300000000000001,16.3,4.0,634.0,65.0,39.0,15.0,190.0,133.0,148.0,161.0,0.0,0.3459343281464913,0.0,0.113903151367467,0.0,0.0,0.0,0.0,0.0,0.096580002583711,0.0057272259809869,0.4378552919213437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.378264, 51.409374)",UKBMS_loc-1693,corine_frac_211,corine_frac_112,corine_frac_122,corine_frac_141,corine_frac_142
10.0,8.200000000000001,38.0,47.07,21.8,0.7000000000000001,21.1,7.5,6.2,16.1,4.1000000000000005,672.0,70.0,42.0,17.0,206.0,144.0,148.0,174.0,0.0,0.425035094408318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288189547568496,0.0,0.0,0.0,0.0,0.0,0.1674519859941036,0.0,0.0,0.0,0.0,0.1193233720290822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.128579, 50.968917)",UKBMS_loc-1694,corine_frac_112,corine_frac_211,corine_frac_231,corine_frac_311,corine_frac_523
10.2,6.5,32.0,49.02,21.1,0.8,20.3,5.1000000000000005,6.5,16.6,4.1000000000000005,627.0,65.0,41.0,14.0,181.0,130.0,160.0,159.0,0.0,0.1082895811854926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1866585402689314,0.0,0.0,0.0,0.0,0.0,0.026633835949897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4324848685390419,0.0,0.1967586790242449,0.0,0.027143811544484,0.0,0.0,0.0,0.0,0.0220306834879079,"(1.028315, 52.959246)",UKBMS_loc-1696,corine_frac_411,corine_frac_421,corine_frac_211,corine_frac_112,corine_frac_423
9.0,6.7,38.0,39.67,18.7,1.3,17.400000000000002,12.3,5.7,14.2,4.2,912.0,91.0,58.0,16.0,269.0,185.0,226.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8330157847746299,0.0,0.0,0.0,0.0,0.0298820521609069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1371021630644631,0.0,0.0,0.0,"(-6.292948, 54.552762)",UKBMS_loc-1697,corine_frac_231,corine_frac_512,corine_frac_311,corine_frac_323,corine_frac_333
8.9,7.1000000000000005,36.0,46.66,19.9,0.3,19.6,4.1000000000000005,13.6,15.0,3.2,1050.0,114.0,70.0,16.0,324.0,216.0,234.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0924541899930717,0.0,0.0,0.0,0.0,0.0,0.0210584016203058,0.0,0.2451838107448787,0.3358845717895832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1773628354290599,0.0,0.0,0.0,0.0,0.1280561904231004,0.0,0.0,0.0,"(-1.858281, 53.492124)",UKBMS_loc-1698,corine_frac_322,corine_frac_321,corine_frac_412,corine_frac_512,corine_frac_231
9.8,7.7,35.0,50.370000000000005,21.8,-0.2,22.0,4.2,15.0,16.2,3.3000000000000003,749.0,80.0,49.0,17.0,232.0,159.0,163.0,205.0,0.0,0.0902743886249212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011943023458697,0.1411766267722986,0.0,0.0,0.0,0.0,0.0,0.6117100042734935,0.0,0.0,0.0,0.0,0.1556446779834167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.932094, 51.329727)",UKBMS_loc-1699,corine_frac_231,corine_frac_311,corine_frac_211,corine_frac_112,corine_frac_142
10.0,7.2,34.0,48.75,21.4,0.5,20.9,10.8,6.300000000000001,16.3,3.9,535.0,54.0,31.0,15.0,157.0,107.0,141.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328609631061991,0.0,0.0,0.0,0.0,0.0,0.1878194461218854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053850410165183,0.0,0.3986393960293119,0.0,0.1752951537260852,0.0,0.0,0.0,0.0,0.0,"(0.846958, 51.776662)",UKBMS_loc-1701,corine_frac_421,corine_frac_411,corine_frac_231,corine_frac_423,corine_frac_211
10.1,6.4,33.0,47.18,20.700000000000003,1.4,19.3,11.2,6.1000000000000005,16.2,4.2,610.0,73.0,38.0,20.0,198.0,122.0,155.0,146.0,0.0,0.1627584011525368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3103655601988662,0.4357714893063063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289217991098134,0.0,0.0,0.0,0.0,0.062182750232477,"(1.396572, 51.177377)",UKBMS_loc-1702,corine_frac_211,corine_frac_142,corine_frac_112,corine_frac_523,corine_frac_423
10.0,6.2,33.0,44.84,20.3,1.8,18.5,5.4,11.8,15.9,4.5,1131.0,129.0,67.0,23.0,376.0,206.0,232.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543880367454128,0.0,0.0,0.0,0.0,0.0,0.2612875762542925,0.0,0.0,0.0,0.0,0.1565418625235025,0.0,0.0,0.5277075498901324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.497458665977561e-05,0.0,0.0,0.0,0.0,0.0,"(-3.636004, 51.485026)",UKBMS_loc-1705,corine_frac_321,corine_frac_231,corine_frac_311,corine_frac_211,corine_frac_423
9.3,7.300000000000001,36.0,46.56,20.5,0.6000000000000001,19.9,4.5,11.2,15.4,3.6,824.0,84.0,59.0,11.0,240.0,185.0,198.0,223.0,0.0,0.3483036701612076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0419341042817671,0.0,0.0,0.0,0.0,0.0,0.0,0.6097622255570252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.740599, 53.01552)",UKBMS_loc-1707,corine_frac_231,corine_frac_112,corine_frac_142,corine_frac_211,corine_frac_313
10.6,5.5,34.0,38.66,19.3,3.3000000000000003,16.0,6.800000000000001,14.0,15.7,6.0,1052.0,133.0,54.0,31.0,374.0,171.0,180.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722905822565754,0.3704749978121778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1316371444172319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4255972755140148,"(-5.701934, 50.124495)",UKBMS_loc-1708,corine_frac_523,corine_frac_211,corine_frac_322,corine_frac_142,corine_frac_243
9.1,7.2,36.0,45.64,20.0,0.2,19.8,4.3,5.5,15.0,3.4000000000000004,698.0,67.0,46.0,11.0,193.0,149.0,178.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667584432653988,0.4791857110895513,0.0,0.0,0.0,0.0,0.0,1.946619034196646e-06,0.0,0.0,0.0,0.0,0.2540538990260156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-2.22982, 52.512165)",UKBMS_loc-1709,corine_frac_211,corine_frac_142,corine_frac_311,corine_frac_231,corine_frac_523
9.6,7.300000000000001,35.0,47.55,21.1,0.6000000000000001,20.5,4.6000000000000005,6.1000000000000005,15.9,3.7,618.0,57.0,41.0,8.0,164.0,136.0,162.0,148.0,0.0,0.1146192821471701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8853807178528299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.975159, 53.236123)",UKBMS_loc-1713,corine_frac_211,corine_frac_112,corine_frac_521,corine_frac_331,corine_frac_242
9.0,7.4,34.0,49.22,20.9,-0.4,21.3,3.7,5.300000000000001,15.5,2.9000000000000004,708.0,68.0,50.0,9.0,196.0,158.0,180.0,182.0,0.0,0.3130709448533886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1791176239886026,0.0,0.0,0.0,0.0,0.0,0.4454617449521015,0.0,0.0,0.0,0.0,0.0402874193885477,0.0,0.0220622668173594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.269098, 52.689933)",UKBMS_loc-1716,corine_frac_231,corine_frac_112,corine_frac_211,corine_frac_311,corine_frac_313
